id,urbanity
2943178,NA
2943179,NA
2943180,NA
2943181,NA
2943182,NA
2943183,NA
2943196,NA
2943255,NA
2943276,NA
2943279,NA
2943280,NA
2943281,NA
2943282,NA
2943301,NA
2943302,NA
2943303,NA
2943304,NA
2943305,NA
2943306,NA
2943307,NA
2943308,NA
2943309,NA
2943310,NA
2943311,NA
2943312,NA
2943313,NA
2943314,NA
2943315,NA
2943316,NA
2943324,NA
2943325,NA
2943326,NA
2943327,NA
2943328,NA
2943329,NA
2943330,NA
2943331,NA
2943332,NA
2943333,NA
2943334,NA
2943336,NA
2943337,NA
2943338,NA
2943339,NA
2943340,NA
2943341,NA
2943342,NA
2943362,NA
2943363,NA
2943364,NA
2943365,NA
2943366,NA
2943367,NA
2943368,NA
2943369,NA
2943370,NA
2943371,NA
2943462,NA
2943463,NA
2943464,NA
2943465,NA
2943466,NA
2943467,NA
2943468,NA
2943469,NA
2943470,NA
2943471,NA
2943472,NA
2943473,NA
2943474,NA
2943475,NA
2943476,NA
2943477,NA
2943478,NA
2943479,NA
2943480,NA
2943481,NA
2943482,NA
2943483,NA
2943484,NA
2943485,NA
2943486,NA
2943487,NA
2943488,NA
2943489,NA
2943490,NA
2943491,NA
2943492,NA
2943493,NA
2943494,NA
2943495,NA
2943496,NA
2943497,NA
2943498,NA
2943499,NA
2943708,NA
2943709,NA
2943710,NA
2943711,NA
2943712,NA
2943713,NA
2943714,NA
2943755,NA
2943759,NA
2943768,NA
2943769,NA
2943770,NA
2943772,NA
2943773,NA
2943774,NA
2943775,NA
2943776,NA
2943777,NA
2943837,NA
2943990,NA
2943995,NA
2943996,NA
2943997,NA
2944035,NA
2944036,NA
2944037,NA
2944038,NA
2944039,NA
2944041,NA
2944042,NA
2944043,NA
2944045,NA
2944046,NA
2944047,NA
2944048,NA
2944049,NA
2944050,NA
2944051,NA
2944052,NA
2944053,NA
2944054,NA
2944084,NA
2944085,NA
2944086,NA
2944087,NA
2944088,NA
2944089,NA
2944090,NA
2944091,NA
2944092,NA
2944093,NA
2944094,NA
2944095,NA
2944096,NA
2944097,NA
2944098,NA
2944099,NA
2944100,NA
2944101,NA
2944102,NA
2944163,NA
2944169,NA
2944170,NA
2944171,NA
2944172,NA
2944173,NA
2944174,NA
2944175,NA
2944354,NA
2944355,NA
2944356,NA
2944357,NA
2944358,NA
2944359,NA
2944360,NA
2944361,NA
2944362,NA
2944363,NA
2944364,NA
2944365,NA
2944366,NA
2944367,NA
2944368,NA
2944369,NA
2944370,NA
2944371,NA
2944372,NA
2944373,NA
2944374,NA
2944375,NA
2944376,NA
2944377,NA
2944378,NA
2944379,NA
2944380,NA
2944419,NA
2944421,NA
2944422,NA
2944424,NA
2944490,NA
2944491,NA
2944492,NA
2944493,NA
2944494,NA
2944495,NA
2944496,NA
2944507,NA
2944670,NA
2944671,NA
2944676,NA
2944737,NA
2944738,NA
2944739,NA
2944740,NA
2944743,NA
2944745,NA
2944746,NA
2944748,NA
2944749,NA
2944751,NA
2944752,NA
2944820,NA
2944823,NA
2944891,NA
2944892,NA
2944901,NA
2944902,NA
2944903,NA
2944934,NA
2944945,NA
2944946,NA
2944950,NA
2944952,NA
2944953,NA
2944954,NA
2944955,NA
2945004,NA
2945005,NA
2945006,NA
2945007,NA
2945021,NA
2945051,NA
2945104,NA
2945108,NA
2945118,NA
2945129,NA
2945142,NA
2945173,NA
2945174,NA
2945178,NA
2945180,NA
2945183,NA
2945188,NA
2951164,NA
2952723,NA
201000001,Openroad
201000002,Openroad
201000012,Openroad
201000014,Openroad
201000015,Openroad
201000017,Openroad
201000019,Openroad
201000021,Urban
201000026,Urban
201000028,Openroad
201000033,Openroad
201000040,Openroad
201000044,Openroad
201000054,Openroad
201000060,Urban
201000061,Openroad
201000062,Openroad
201000065,Openroad
201000067,Urban
201000073,Openroad
201000075,Openroad
201000077,Openroad
201000081,Urban
201000082,Urban
201000090,Openroad
201000101,Openroad
201000103,Openroad
201000104,Openroad
201000107,Urban
201000108,Openroad
201000112,Openroad
201000115,Urban
201000121,Urban
201000123,Openroad
201000128,Openroad
201000129,Openroad
201000130,Urban
201000132,Openroad
201000137,Urban
201000138,Openroad
201000140,Openroad
201000144,Openroad
201000150,Openroad
201000156,Openroad
201000164,Urban
201000166,Openroad
201001000,Openroad
201001001,Urban
201001002,Urban
201001028,Openroad
201001029,Urban
201001030,Urban
201001031,Openroad
201001032,Urban
201001033,Openroad
201001034,Openroad
201001035,Openroad
201001036,Openroad
201001037,Urban
201001038,Urban
201001039,Urban
201001048,Urban
201001049,Urban
201001050,Urban
201001051,Urban
201001052,Openroad
201001053,Openroad
201001054,Urban
201001055,Urban
201001056,Urban
201001057,Urban
201001058,Openroad
201001059,Openroad
201001073,Urban
201001074,Openroad
201001075,Openroad
201001076,Urban
201001078,Urban
201001079,Urban
201001089,Urban
201001090,Urban
201001091,Urban
201001092,Openroad
201001093,Openroad
201001094,Urban
201001095,Openroad
201001096,Urban
201001097,Urban
201001098,Openroad
201001253,Urban
201001286,Urban
201001287,Urban
201001288,Openroad
201001289,Openroad
201001290,Urban
201001298,Urban
201001299,Openroad
201001307,Urban
201001310,Urban
201001312,Openroad
201001313,Urban
201001314,Urban
201001315,Openroad
201001326,Urban
201001330,Openroad
201001336,Openroad
201001337,Urban
201001338,Urban
201001339,Openroad
201001340,Openroad
201001341,Urban
201001342,Openroad
201001343,Urban
201001344,Urban
201001345,Urban
201001346,Urban
201001347,Urban
201001348,Urban
201001349,Openroad
201001350,Urban
201001351,Openroad
201001352,Urban
201001353,Urban
201001354,Urban
201001355,Urban
201001356,Urban
201001357,Openroad
201001358,Urban
201001359,Urban
201001360,Openroad
201001361,Urban
201001362,Urban
201001369,Urban
201001382,Urban
201001383,Urban
201001384,Urban
201001385,Openroad
201001386,Urban
201001387,Urban
201001388,Openroad
201001389,Urban
201001390,Openroad
201001400,Openroad
201001401,Urban
201001402,Openroad
201001403,Urban
201001404,Urban
201001405,Urban
201001406,Openroad
201001407,Openroad
201001408,Openroad
201001409,Urban
201001410,Openroad
201001485,Openroad
201001487,Openroad
201001489,Openroad
201001494,Openroad
201001495,Openroad
201001496,Openroad
201001497,Urban
201001498,Urban
201001499,Openroad
201001500,Urban
201001521,Urban
201001522,Openroad
201001524,Urban
201001529,Openroad
201001530,Urban
201001531,Urban
201001532,Urban
201001533,Openroad
201001536,Openroad
201001537,Openroad
201001538,Openroad
201001545,Openroad
201001546,Urban
201001623,Urban
201001674,Urban
201001675,Urban
201001676,Openroad
201001684,Openroad
201001686,Urban
201001687,Urban
201001688,Openroad
201001689,Openroad
201001691,Openroad
201001692,Openroad
201001693,Openroad
201001694,Openroad
201001695,Openroad
201001696,Urban
201001697,Openroad
201001698,Urban
201001699,Openroad
201001708,Openroad
201001729,Urban
201001730,Urban
201001733,Urban
201001734,Urban
201001735,Openroad
201001736,Openroad
201001739,Urban
201001740,Openroad
201001741,Urban
201001742,Urban
201001786,Openroad
201001788,Openroad
201001789,Urban
201001790,Openroad
201001800,Urban
201001802,Openroad
201001803,Urban
201001812,Urban
201001965,Openroad
201002199,Openroad
201002203,Urban
201002204,Openroad
201002205,Openroad
201002206,Openroad
201002207,Urban
201002208,Openroad
201002209,Urban
201002210,Urban
201002211,Urban
201002212,Urban
201002213,Urban
201002214,Urban
201002215,Urban
201002218,Urban
201002219,Urban
201002220,Urban
201002221,Urban
201002222,Urban
201002232,Urban
201002266,Openroad
201002267,Openroad
201002268,Openroad
201002325,Openroad
201002326,Urban
201002327,Openroad
201002328,Openroad
201002329,Urban
201002331,Openroad
201002332,Openroad
201002333,Urban
201002334,Urban
201002335,Urban
201002336,Openroad
201002337,Openroad
201002338,Urban
201002339,Openroad
201002340,Urban
201002341,Urban
201002346,Urban
201002347,Openroad
201002348,Openroad
201002349,Urban
201002350,Openroad
201002351,Openroad
201002352,Openroad
201002353,Openroad
201002354,Urban
201002355,Urban
201002367,Openroad
201002368,Urban
201002370,Urban
201002371,Openroad
201002380,Openroad
201002381,Urban
201002382,Openroad
201002383,Openroad
201002384,Urban
201002386,Urban
201002387,Urban
201002388,Urban
201002389,Openroad
201002390,Openroad
201002417,Urban
201002422,Urban
201002456,Openroad
201002571,Urban
201002572,Urban
201002620,Urban
201002621,Urban
201002622,Urban
201002623,Urban
201002624,Urban
201002625,Urban
201002626,Openroad
201002627,Urban
201002641,Urban
201002642,Openroad
201002643,Openroad
201002644,Openroad
201002645,Openroad
201002646,Urban
201002647,Openroad
201002671,Urban
201002672,Openroad
201002673,Urban
201002674,Urban
201002675,Openroad
201002800,Urban
201002801,Urban
201002802,Urban
201002803,Openroad
201002804,Openroad
201002805,Openroad
201002806,Openroad
201002821,Urban
201002822,Openroad
201002823,Urban
201002824,Urban
201002825,Openroad
201002826,Urban
201002827,Openroad
201002828,Urban
201002829,Openroad
201002830,Openroad
201002833,Urban
201002836,Urban
201002870,Openroad
201002871,Openroad
201002872,Urban
201002883,Urban
201002885,Openroad
201002886,Openroad
201002887,Urban
201002888,Urban
201002890,Openroad
201002891,Openroad
201002892,Urban
201002893,Urban
201002894,Urban
201002895,Urban
201002896,Urban
201002897,Openroad
201002898,Urban
201002899,Urban
201003200,Urban
201003201,Urban
201003202,Openroad
201003203,Urban
201003204,Openroad
201003205,Openroad
201003206,Openroad
201003208,Openroad
201003209,Urban
201003210,Urban
201003211,Urban
201003213,Openroad
201003214,Openroad
201003217,Urban
201003218,Urban
201003219,Openroad
201003220,Openroad
201003221,Urban
201003226,Openroad
201003227,Urban
201003228,Urban
201003229,Openroad
201003236,Openroad
201003238,Urban
201003239,Urban
201003240,Urban
201003241,Openroad
201003242,Openroad
201003243,Urban
201003244,Openroad
201003245,Urban
201003246,Urban
201003261,Urban
201003263,Urban
201003264,Urban
201003265,Openroad
201003266,Openroad
201003267,Openroad
201003268,Openroad
201003269,Openroad
201003270,Openroad
201003282,Urban
201003284,Openroad
201003285,Openroad
201003286,Openroad
201003287,Openroad
201003288,Openroad
201003289,Urban
201003290,Openroad
201003291,Openroad
201003292,Urban
201003293,Urban
201003294,Openroad
201003295,Urban
201003296,Openroad
201003297,Urban
201003298,Urban
201003299,Openroad
201003386,Urban
201003387,Openroad
201003388,Openroad
201003389,Openroad
201003391,Openroad
201003392,Openroad
201003395,Openroad
201003396,Urban
201003397,Openroad
201003398,Openroad
201003399,Urban
201003409,Urban
201003410,Openroad
201003411,Urban
201003412,Urban
201003413,Urban
201003490,Urban
201003491,Openroad
201003492,Urban
201003493,Urban
201003494,Urban
201003495,Openroad
201003496,Urban
201003497,Openroad
201003498,Openroad
201003499,Urban
201003500,Urban
201003501,Urban
201003502,Openroad
201003514,Urban
201003526,Urban
201003527,Openroad
201003540,Openroad
201003542,Openroad
201003703,Openroad
201003704,Urban
201003705,Openroad
201003706,Openroad
201003707,Urban
201003708,Openroad
201003710,Openroad
201003711,Urban
201003712,Openroad
201003713,Openroad
201003714,Urban
201003715,Openroad
201003716,Openroad
201003717,Urban
201003718,Openroad
201003719,Urban
201003720,Openroad
201003746,Urban
201003747,Urban
201003748,Openroad
201003749,Urban
201003750,Openroad
201003751,Urban
201003753,Openroad
201003754,Openroad
201003763,Urban
201003764,Urban
201003765,Urban
201003766,Urban
201003767,Urban
201003769,Openroad
201003770,Urban
201003771,Urban
201003774,Openroad
201003775,Openroad
201003776,Openroad
201003777,Openroad
201003784,Urban
201003785,Openroad
201003786,Urban
201003787,Openroad
201003788,Urban
201003789,Openroad
201003790,Openroad
201003791,Openroad
201003792,Openroad
201003793,Openroad
201003794,Urban
201003795,Openroad
201003796,Urban
201003797,Urban
201003798,Urban
201003799,Openroad
201003989,Urban
201003990,Openroad
201004100,Urban
201004105,Openroad
201004110,Openroad
201004111,Urban
201004112,Openroad
201004113,Openroad
201004115,Openroad
201004116,Openroad
201004121,Openroad
201004122,Urban
201004134,Openroad
201004144,Openroad
201004145,Urban
201004149,Urban
201004150,Urban
201004152,Openroad
201004154,Openroad
201004155,Openroad
201004156,Urban
201004157,Urban
201004158,Urban
201004159,Openroad
201004160,Openroad
201004161,Urban
201004162,Openroad
201004163,Openroad
201004164,Openroad
201004165,Urban
201004166,Urban
201004167,Urban
201004168,Urban
201004169,Urban
201004178,Openroad
201004179,Openroad
201004180,Urban
201004181,Urban
201004182,Urban
201004183,Urban
201004184,Openroad
201004185,Openroad
201004186,Openroad
201004195,Openroad
201004196,Urban
201004197,Openroad
201004198,Openroad
201004199,Urban
201004215,Urban
201004216,Urban
201004249,Urban
201004304,Urban
201004305,Openroad
201004306,Openroad
201004307,Urban
201004308,Openroad
201004315,Openroad
201004316,Openroad
201004354,Openroad
201004355,Urban
201004356,Openroad
201004357,Urban
201004359,Urban
201004360,Urban
201004361,Urban
201004362,Urban
201004363,Urban
201004364,Openroad
201004365,Urban
201004366,Urban
201004367,Urban
201004368,Openroad
201004369,Urban
201004370,Urban
201004371,Urban
201004372,Urban
201004374,Openroad
201004383,Urban
201004384,Urban
201004402,Urban
201004408,Urban
201004409,Openroad
201004411,Urban
201004412,Openroad
201004413,Urban
201004414,Urban
201004415,Urban
201004416,Urban
201004417,Urban
201004418,Openroad
201004419,Urban
201004421,Urban
201004422,Urban
201004423,Openroad
201004424,Urban
201004425,Openroad
201004426,Openroad
201004427,Urban
201004428,Openroad
201004429,Urban
201004430,Openroad
201004511,Urban
201004607,Openroad
201004757,Openroad
201004763,Urban
201004764,Urban
201004765,Openroad
201004779,Openroad
201004780,Openroad
201004781,Urban
201004782,Urban
201004783,Urban
201004784,Openroad
201004785,Openroad
201004786,Urban
201004795,Urban
201004796,Urban
201004797,Openroad
201004798,Urban
201004799,Openroad
201004800,Urban
201004801,Openroad
201004802,Openroad
201004803,Urban
201004804,Openroad
201004806,Openroad
201004807,Openroad
201004808,Openroad
201004809,Openroad
201004810,Openroad
201004813,Urban
201004815,Urban
201004833,Openroad
201004834,Openroad
201004835,Openroad
201004845,Openroad
201004846,Urban
201004847,Openroad
201004848,Openroad
201004849,Openroad
201004850,Urban
201004851,Openroad
201004852,Openroad
201004853,Openroad
201004858,Urban
201004859,Urban
201004860,Openroad
201004861,Urban
201004862,Openroad
201004863,Openroad
201004864,Urban
201004865,Urban
201004866,Urban
201004867,Urban
201004868,Openroad
201004876,Urban
201004878,Openroad
201004879,Urban
201004880,Openroad
201004881,Openroad
201004882,Urban
201004900,Openroad
201004901,Urban
201004902,Urban
201004903,Urban
201004904,Urban
201004929,Urban
201004930,Urban
201004931,Openroad
201004932,Urban
201005023,Openroad
201005026,Openroad
201005039,Openroad
201005040,Urban
201005041,Urban
201005042,Openroad
201005205,Openroad
201005206,Openroad
201005207,Urban
201005208,Urban
201005209,Openroad
201005210,Openroad
201005211,Urban
201005212,Urban
201005213,Urban
201005214,Openroad
201005215,Openroad
201005216,Openroad
201005217,Urban
201005218,Openroad
201005219,Openroad
201005220,Openroad
201005221,Openroad
201005222,Openroad
201005223,Openroad
201005224,Urban
201005225,Openroad
201005226,Openroad
201005231,Openroad
201005232,Openroad
201005233,Openroad
201005235,Urban
201005236,Openroad
201005238,Urban
201005239,Urban
201005240,Urban
201005242,Urban
201005243,Urban
201005244,Urban
201005245,Urban
201005246,Urban
201005247,Urban
201005248,Urban
201005250,Openroad
201005251,Openroad
201005252,Openroad
201005254,Openroad
201005264,Openroad
201005265,Urban
201005266,Openroad
201005267,Urban
201005268,Urban
201005269,Urban
201005270,Urban
201005271,Urban
201005272,Urban
201005273,Urban
201005274,Openroad
201005275,Urban
201005276,Urban
201005277,Openroad
201005278,Openroad
201005279,Openroad
201005280,Openroad
201005298,Openroad
201005334,Openroad
201005601,Urban
201005605,Urban
201005606,Openroad
201005607,Urban
201005608,Openroad
201005609,Urban
201005614,Openroad
201005615,Openroad
201005616,Openroad
201005619,Openroad
201005631,Urban
201005632,Urban
201005634,Openroad
201005635,Urban
201005636,Urban
201005637,Urban
201005638,Openroad
201005639,Urban
201005640,Urban
201005641,Urban
201005642,Openroad
201005646,Urban
201005647,Urban
201005648,Urban
201005650,Urban
201005651,Urban
201005652,Openroad
201005671,Openroad
201005672,Openroad
201005673,Openroad
201005674,Openroad
201005675,Openroad
201005680,Urban
201005681,Urban
201005682,Openroad
201005683,Urban
201005684,Urban
201005688,Openroad
201005689,Openroad
201005690,Openroad
201005691,Openroad
201005697,Urban
201005902,Urban
201005903,Openroad
201005919,Urban
201005938,Urban
201005939,Openroad
201005940,Openroad
201005941,Openroad
201005942,Openroad
201005943,Openroad
201005944,Openroad
201005945,Openroad
201005958,Openroad
201005959,Openroad
201005960,Urban
201005961,Openroad
201005962,Urban
201005963,Openroad
201005968,Openroad
201005969,Openroad
201005970,Openroad
201005971,Openroad
201005972,Urban
201005973,Openroad
201005974,Urban
201005975,Urban
201005978,Openroad
201005979,Openroad
201005980,Openroad
201005981,Urban
201005991,Openroad
201005992,Openroad
201005994,Urban
201005996,Urban
201005997,Urban
201005998,Openroad
201005999,Urban
201006047,Urban
201006048,Urban
201006100,Urban
201006101,Openroad
201006102,Openroad
201006103,Urban
201006104,Openroad
201006107,Openroad
201006108,Urban
201006109,Urban
201006111,Urban
201006112,Urban
201006113,Urban
201006114,Openroad
201006132,Openroad
201006133,Urban
201006134,Urban
201006135,Openroad
201006136,Openroad
201006137,Openroad
201006138,Openroad
201006139,Openroad
201006140,Urban
201006141,Openroad
201006142,Openroad
201006143,Openroad
201006144,Openroad
201006145,Urban
201006146,Urban
201006147,Openroad
201006148,Openroad
201006149,Openroad
201006150,Openroad
201006162,Urban
201006163,Openroad
201006165,Urban
201006166,Openroad
201006167,Urban
201006168,Urban
201006170,Openroad
201006177,Urban
201006178,Urban
201006199,Urban
201006388,Openroad
201006390,Openroad
201006394,Urban
201006396,Openroad
201006411,Urban
201006412,Urban
201006429,Urban
201006499,Urban
201030011,NA
201030012,NA
201030013,NA
201030014,NA
201030015,NA
201030016,NA
201030017,NA
201030018,NA
201030019,NA
201030020,NA
201030021,NA
201030024,NA
201030036,NA
201030037,NA
201030038,NA
201030039,NA
201030040,NA
201030041,NA
201030042,NA
201030043,NA
201030044,NA
201030045,NA
201030046,NA
201030047,NA
201030048,NA
201030049,NA
201030050,NA
201030051,NA
201030052,NA
201030055,NA
201030056,NA
201030057,NA
201030058,NA
201030059,NA
201030060,NA
201030061,NA
201030062,NA
201030063,NA
201030064,NA
201030065,NA
201030066,NA
201030067,NA
201030068,NA
201030069,NA
201030070,NA
201030071,NA
201030072,NA
201030073,NA
201030074,NA
201030075,NA
201030196,NA
201030197,NA
201030198,NA
201030199,NA
201030204,NA
201030607,NA
201030612,NA
201030613,NA
201030614,NA
201030615,NA
201030617,NA
201030620,NA
201030621,NA
201030622,NA
201030623,NA
201030624,NA
201030638,NA
201030639,NA
201030640,NA
201030641,NA
201030642,NA
201030643,NA
201030644,NA
201030645,NA
201030646,NA
201030647,NA
201030648,NA
201030649,NA
201030650,NA
201030651,NA
201030652,NA
201030653,NA
201030654,NA
201030655,NA
201030657,NA
201030663,NA
201030664,NA
201030665,NA
201030669,NA
201030671,NA
201030672,NA
201030673,NA
201030674,NA
201030675,NA
201030676,NA
201030807,NA
201030808,NA
201030809,NA
201030810,NA
201030811,NA
201030812,NA
201030813,NA
201030814,NA
201030815,NA
201030816,NA
201030817,NA
201030818,NA
201030819,NA
201030820,NA
201030821,NA
201030822,NA
201030823,NA
201030824,NA
201030825,NA
201030826,NA
201030827,NA
201030828,NA
201030829,NA
201030830,NA
201030831,NA
201030832,NA
201030833,NA
201030834,NA
201030835,NA
201030836,NA
201030837,NA
201030838,NA
201030855,NA
201030856,NA
201030861,NA
201030863,NA
201030871,NA
201030902,NA
201030907,NA
201030908,NA
201030954,NA
201031010,NA
201031100,NA
201031101,NA
201031103,NA
201031104,NA
201031105,NA
